1.000000	0.000024	-0.000150	-0.000130	0.000033	-0.000188	0.000231	0.000289	0.000501	0.000042	-0.000298	-0.000665	-0.000571	-0.000154	-0.000018	0.000448	-0.000318	0.000018	0.000122	0.000114	-0.000159	-0.000429	0.000214	0.000654	0.000401	0.000234	-0.000062	-0.000020	0.000637	-0.000200	-0.000714	-0.000246	0.000393	0.000035	-0.000574	0.000329	0.000261	0.000071	-0.000326	0.000529	-0.000645	0.000200	0.000051	0.000062	-0.000505	-0.000420	-0.000445	0.000341	-0.000151	-0.000072	0.000235	0.000247	0.001242	-0.000247	0.001077	0.000150	-0.000296	0.000773	0.000126	-0.001223	0.000708	-0.000941	-0.001015	0.000899	0.000016	-0.000166	-0.000210	-0.000491	-0.000582	-0.000989	-0.000337	-0.000423	0.000294	-0.000089	0.000061	-0.000207	0.000311	-0.000484	0.000696	0.000305	-0.000356	0.000559	0.000158	0.001349	-0.000357	0.000197	0.000163	-0.000144	0.000376	0.001744	-0.000404
0.000024	1.000000	0.844444	0.474748	0.817760	0.546479	0.867724	0.660150	0.423533	0.878927	0.755003	0.436465	0.686616	0.343489	0.245820	0.875882	0.322069	0.678642	0.822543	0.781511	0.796497	0.873724	0.799935	0.688484	0.572875	0.782726	0.840426	0.862984	0.847860	0.871743	0.636300	0.704096	0.849675	0.783428	0.587758	0.817099	0.654521	0.878091	0.741282	0.806725	0.806262	0.871890	0.574722	0.864156	-0.132482	0.404619	-0.055265	0.393252	0.313038	0.374136	-0.088375	0.280569	0.090215	-0.073755	0.157188	0.026166	0.001817	0.315102	0.360883	0.030833	-0.092188	0.415680	-0.289112	0.316417	-0.043545	0.020635	0.175269	-0.317820	-0.439154	0.006353	-0.234178	0.115906	0.200917	0.009459	0.352263	-0.497780	0.153761	0.241940	0.280315	-0.249616	-0.252550	0.077825	-0.033020	-0.001274	0.004976	0.006368	0.027026	0.121856	-0.040785	-0.393904	-0.095828
-0.000150	0.844444	1.000000	0.572021	0.820293	0.602918	0.827752	0.684182	0.488509	0.835157	0.708215	0.498021	0.759093	0.436444	0.335964	0.790297	0.411773	0.620646	0.757257	0.687457	0.704778	0.814669	0.704151	0.586045	0.472747	0.690021	0.755610	0.790736	0.757648	0.818294	0.527402	0.620245	0.820063	0.698358	0.487366	0.764194	0.690945	0.799200	0.748836	0.719086	0.719280	0.779528	0.477708	0.765229	-0.197258	0.314238	0.013927	0.424256	0.369505	0.365198	-0.055375	0.298602	0.100309	-0.060385	0.192121	0.070340	0.066478	0.418354	0.466878	0.099749	0.014842	0.468050	-0.279545	0.257169	0.016337	0.069235	0.205972	-0.295190	-0.443971	0.072009	-0.225240	0.141485	0.228369	0.046621	0.357206	-0.437077	0.181008	0.305993	0.329655	-0.232361	-0.172569	0.140300	0.055574	-0.069967	0.105622	0.065319	0.087921	0.175192	0.034215	-0.341499	-0.002943
-0.000130	0.474748	0.572021	1.000000	0.637178	0.758629	0.529612	0.745175	0.739375	0.503663	0.219536	0.762038	0.748117	0.785985	0.730209	0.337434	0.776160	0.248687	0.386359	0.132541	0.247618	0.477627	0.272870	0.225131	-0.106486	0.277463	0.278755	0.432645	0.329356	0.343300	-0.016564	0.078285	0.587127	0.184978	-0.083759	0.311354	0.761487	0.354446	0.685922	0.175829	0.226906	0.297885	-0.058457	0.255959	-0.572370	-0.213327	-0.111619	0.265295	0.550130	0.307425	0.262794	0.297716	0.215613	0.192366	0.155486	-0.149898	0.427048	0.491152	0.683477	0.546542	0.124336	0.703165	-0.486716	-0.223960	-0.147421	0.060317	0.156982	-0.481823	-0.605750	-0.110714	-0.464961	-0.164623	-0.011404	-0.084557	0.152576	-0.401809	-0.121905	0.246256	0.094750	-0.477406	-0.203422	0.324970	0.138594	-0.017875	-0.010136	-0.056859	-0.056085	0.081408	-0.085363	-0.338344	-0.019631
0.000033	0.817760	0.820293	0.637178	1.000000	0.678658	0.819422	0.748328	0.581040	0.818863	0.605414	0.597859	0.780570	0.540166	0.448418	0.746407	0.523111	0.525837	0.708846	0.594791	0.645277	0.798426	0.642310	0.530642	0.359182	0.624777	0.689309	0.759820	0.714697	0.742334	0.427290	0.533313	0.830619	0.622581	0.365142	0.679882	0.766856	0.751508	0.793237	0.627022	0.651549	0.717070	0.379889	0.696439	-0.299398	0.206283	-0.044608	0.435333	0.461946	0.440735	0.087631	0.373402	0.200706	0.075733	0.233168	0.003794	0.199120	0.451605	0.542663	0.241240	0.038209	0.576264	-0.364646	0.144705	-0.048036	0.094458	0.243546	-0.389835	-0.535877	-0.009070	-0.326320	0.055684	0.183957	0.021834	0.365146	-0.510843	0.087165	0.325619	0.283950	-0.350404	-0.208195	0.236316	0.088595	0.025907	0.036570	0.031491	0.047513	0.174700	-0.018061	-0.420665	-0.037186
-0.000188	0.546479	0.602918	0.758629	0.678658	1.000000	0.593170	0.806257	0.788004	0.567730	0.257676	0.799103	0.737562	0.754845	0.735740	0.397222	0.741577	0.297508	0.436020	0.179500	0.306235	0.550268	0.342402	0.305533	-0.067979	0.351232	0.340276	0.495619	0.390936	0.395148	0.026329	0.118212	0.664180	0.229747	-0.034568	0.374459	0.823229	0.410414	0.750808	0.217070	0.280085	0.357304	-0.029617	0.313447	-0.588155	-0.196432	-0.223231	0.191283	0.515907	0.286118	0.232421	0.263764	0.180188	0.174396	0.094567	-0.240096	0.365102	0.379302	0.605812	0.493932	-0.003443	0.686002	-0.563906	-0.235601	-0.265399	-0.025319	0.092233	-0.582029	-0.680995	-0.209592	-0.551700	-0.246130	-0.078616	-0.177517	0.097117	-0.494008	-0.200674	0.180383	0.017846	-0.569554	-0.316088	0.241747	0.021564	0.019884	-0.142914	-0.153741	-0.163217	-0.007022	-0.201355	-0.428121	-0.134384
0.000231	0.867724	0.827752	0.529612	0.819422	0.593170	1.000000	0.685083	0.473971	0.847076	0.699870	0.491724	0.715620	0.408141	0.314026	0.822622	0.386220	0.615213	0.773135	0.707702	0.742114	0.842471	0.731854	0.616124	0.491464	0.719188	0.779390	0.820267	0.794625	0.821132	0.559693	0.640656	0.835983	0.722489	0.509524	0.758428	0.693395	0.825196	0.755195	0.736825	0.749892	0.812128	0.504124	0.796943	-0.191001	0.333735	-0.038698	0.410492	0.363174	0.398180	-0.025923	0.317589	0.130755	-0.020454	0.193493	0.030346	0.068780	0.362982	0.422076	0.100297	-0.036291	0.464824	-0.315459	0.258948	-0.037618	0.052268	0.207752	-0.340294	-0.474903	0.011336	-0.260389	0.105851	0.205597	0.020565	0.365916	-0.495279	0.139058	0.285358	0.294078	-0.283993	-0.225392	0.136297	0.018722	0.003038	0.026539	0.027194	0.045134	0.147675	-0.023491	-0.403109	-0.060796
0.000289	0.660150	0.684182	0.745175	0.748328	0.806257	0.685083	1.000000	0.766232	0.666295	0.376541	0.768026	0.764149	0.702785	0.665163	0.511687	0.671502	0.393186	0.541242	0.306576	0.420562	0.654887	0.455718	0.401376	0.050497	0.463960	0.458450	0.603280	0.510187	0.520684	0.144774	0.239457	0.753590	0.354154	0.088906	0.486504	0.845533	0.525463	0.814351	0.347793	0.403978	0.482356	0.084327	0.442046	-0.533802	-0.094244	-0.220500	0.217660	0.470895	0.295636	0.153205	0.254300	0.142431	0.106380	0.083954	-0.223355	0.278644	0.356989	0.558707	0.395368	-0.052564	0.643304	-0.559125	-0.143385	-0.260142	-0.041981	0.086035	-0.570572	-0.675742	-0.194606	-0.527653	-0.200939	-0.051195	-0.171385	0.128932	-0.525513	-0.148773	0.179739	0.054520	-0.546043	-0.339534	0.190498	-0.018726	0.004723	-0.139796	-0.146301	-0.161317	-0.008293	-0.205271	-0.446903	-0.154318
0.000501	0.423533	0.488509	0.739375	0.581040	0.788004	0.473971	0.766232	1.000000	0.447942	0.126991	0.799898	0.665955	0.765587	0.774402	0.248641	0.752262	0.186613	0.316473	0.030106	0.169813	0.434443	0.221475	0.203749	-0.202335	0.232974	0.202297	0.375819	0.261565	0.258365	-0.109673	-0.021845	0.562890	0.089051	-0.166613	0.245623	0.781201	0.269644	0.687823	0.075779	0.145134	0.219049	-0.162152	0.168138	-0.659865	-0.320759	-0.273603	0.095779	0.489569	0.218561	0.271435	0.208511	0.169810	0.205746	0.034343	-0.317280	0.397617	0.326872	0.578505	0.539646	-0.025366	0.667246	-0.611000	-0.353472	-0.331531	-0.063220	0.032602	-0.617672	-0.699477	-0.276343	-0.602790	-0.338580	-0.176029	-0.234801	-0.002545	-0.467240	-0.293460	0.114165	-0.080275	-0.619104	-0.338322	0.225301	-0.008324	0.027253	-0.202004	-0.206377	-0.231741	-0.076781	-0.262434	-0.413842	-0.165113
0.000042	0.878927	0.835157	0.503663	0.818863	0.567730	0.847076	0.666295	0.447942	1.000000	0.726155	0.458573	0.701347	0.371786	0.273231	0.846083	0.348462	0.632697	0.787861	0.742653	0.764005	0.856029	0.757099	0.630481	0.535377	0.739943	0.811343	0.836252	0.814950	0.843008	0.599318	0.676212	0.838446	0.751665	0.550725	0.780874	0.666588	0.848866	0.747801	0.770924	0.772635	0.835203	0.549080	0.826861	-0.154277	0.380104	-0.026152	0.423841	0.342605	0.397836	-0.048696	0.319285	0.122893	-0.037727	0.200448	0.050383	0.042824	0.360788	0.399678	0.065098	-0.040017	0.437074	-0.292359	0.299843	-0.017959	0.060560	0.212264	-0.317511	-0.454341	0.030165	-0.231940	0.132908	0.228846	0.039179	0.382123	-0.491430	0.168328	0.292372	0.319711	-0.256270	-0.216242	0.126784	0.021579	-0.000759	0.041094	0.041495	0.064208	0.162146	-0.006316	-0.395593	-0.055860
-0.000298	0.755003	0.708215	0.219536	0.605414	0.257676	0.699870	0.376541	0.126991	0.726155	1.000000	0.139826	0.483861	0.063799	-0.042092	0.795795	0.042145	0.723680	0.746153	0.841394	0.772390	0.715771	0.771370	0.649817	0.750225	0.738427	0.804340	0.737590	0.771074	0.826883	0.755980	0.784918	0.644089	0.805576	0.757446	0.789985	0.360773	0.793634	0.494521	0.846441	0.797392	0.819245	0.710104	0.831496	0.155119	0.611806	0.060573	0.380594	0.086511	0.267189	-0.281124	0.168513	-0.039310	-0.240492	0.133731	0.194127	-0.212062	0.234480	0.145704	-0.228608	-0.086746	0.158473	-0.019777	0.526558	0.131106	0.042431	0.140958	-0.044852	-0.161552	0.157562	0.036683	0.298860	0.300059	0.119378	0.359282	-0.308449	0.323644	0.220661	0.358902	0.048001	-0.103709	-0.056084	-0.043598	-0.093386	0.139253	0.107224	0.146031	0.158051	0.092238	-0.208658	-0.005971
-0.000665	0.436465	0.498021	0.762038	0.597859	0.799103	0.491724	0.768026	0.799898	0.458573	0.139826	1.000000	0.681791	0.780035	0.768139	0.278922	0.761791	0.191942	0.327189	0.054964	0.191581	0.438132	0.234604	0.210776	-0.179119	0.242006	0.219234	0.386650	0.278036	0.274502	-0.085757	0.000381	0.564005	0.111044	-0.153041	0.255035	0.782524	0.290195	0.686585	0.096381	0.162739	0.236363	-0.137116	0.188617	-0.635032	-0.292535	-0.242504	0.151892	0.542166	0.276970	0.310479	0.263678	0.213457	0.249560	0.089442	-0.277276	0.425203	0.379940	0.619696	0.564729	0.018049	0.711339	-0.572479	-0.335039	-0.290551	-0.014724	0.083519	-0.591017	-0.683173	-0.247202	-0.577644	-0.301881	-0.133530	-0.192653	0.053514	-0.473335	-0.268776	0.158930	-0.041807	-0.597921	-0.306700	0.288495	0.045230	0.063100	-0.177066	-0.165388	-0.184309	-0.022756	-0.223076	-0.417800	-0.137908
-0.000571	0.686616	0.759093	0.748117	0.780570	0.737562	0.715620	0.764149	0.665955	0.701347	0.483861	0.681791	1.000000	0.661689	0.581986	0.584945	0.648847	0.466293	0.595896	0.408684	0.487277	0.676196	0.508583	0.416822	0.165260	0.499422	0.527965	0.638013	0.561980	0.598961	0.249118	0.348262	0.746542	0.445581	0.192851	0.552373	0.787693	0.599932	0.768166	0.453449	0.478076	0.552503	0.198470	0.521325	-0.416433	0.031001	-0.062257	0.368790	0.492060	0.366405	0.114136	0.317850	0.172094	0.076714	0.189853	-0.032673	0.268825	0.488574	0.612607	0.348140	0.084149	0.640338	-0.409520	-0.003552	-0.064743	0.075093	0.191023	-0.410876	-0.552955	-0.029483	-0.369568	-0.023541	0.109339	-0.013523	0.275726	-0.442325	0.017704	0.302368	0.222484	-0.374271	-0.196680	0.250629	0.111485	-0.036836	0.055711	0.007892	0.021144	0.135993	-0.026352	-0.355646	-0.007335
-0.000154	0.343489	0.436444	0.785985	0.540166	0.754845	0.408141	0.702785	0.765587	0.371786	0.063799	0.780035	0.661689	1.000000	0.797611	0.201387	0.807367	0.127538	0.261435	-0.022670	0.111622	0.362890	0.148904	0.128044	-0.244914	0.159870	0.134734	0.306054	0.195063	0.189002	-0.153873	-0.067406	0.490509	0.034534	-0.225328	0.173311	0.726348	0.216382	0.616716	0.011190	0.085565	0.150642	-0.196129	0.105613	-0.631614	-0.333505	-0.165152	0.177800	0.571461	0.282650	0.357495	0.279212	0.247324	0.277692	0.127822	-0.212708	0.510157	0.448469	0.677631	0.642689	0.124476	0.722826	-0.515821	-0.344806	-0.205878	0.046656	0.122800	-0.517703	-0.616182	-0.182367	-0.515580	-0.255536	-0.096006	-0.124425	0.076700	-0.394055	-0.221204	0.192744	-0.004740	-0.524519	-0.216503	0.358076	0.134431	0.035042	-0.078263	-0.102029	-0.112989	0.035063	-0.138207	-0.341491	-0.047120
-0.000018	0.245820	0.335964	0.730209	0.448418	0.735740	0.314026	0.665163	0.774402	0.273231	-0.042092	0.768139	0.581986	0.797611	1.000000	0.084017	0.786771	0.042501	0.161728	-0.140231	0.007769	0.269658	0.052920	0.057455	-0.350628	0.067874	0.026350	0.212689	0.093020	0.075804	-0.264799	-0.183570	0.407545	-0.078705	-0.326933	0.073774	0.684811	0.096352	0.560025	-0.105850	-0.024940	0.038241	-0.303403	-0.011314	-0.696307	-0.440341	-0.253784	0.059066	0.512511	0.190123	0.364425	0.208033	0.208282	0.287651	0.049102	-0.317965	0.499959	0.344206	0.603972	0.648854	0.049408	0.675731	-0.578318	-0.453726	-0.305884	-0.030832	0.036775	-0.582934	-0.654156	-0.273507	-0.584251	-0.367790	-0.205908	-0.218876	-0.040904	-0.395938	-0.331466	0.106168	-0.121755	-0.598740	-0.273698	0.295320	0.056351	0.044136	-0.183451	-0.193918	-0.219609	-0.063829	-0.235638	-0.349671	-0.119963
0.000448	0.875882	0.790297	0.337434	0.746407	0.397222	0.822622	0.511687	0.248641	0.846083	0.795795	0.278922	0.584945	0.201387	0.084017	1.000000	0.185216	0.666498	0.809979	0.871018	0.852839	0.842852	0.821468	0.682966	0.710541	0.795346	0.878273	0.848159	0.873404	0.889330	0.754052	0.805700	0.774778	0.858541	0.705346	0.821309	0.504084	0.907427	0.629060	0.885959	0.865164	0.913295	0.707355	0.915964	0.040746	0.571922	0.054330	0.490056	0.280381	0.440530	-0.092771	0.339790	0.139478	-0.059539	0.252603	0.175609	-0.032779	0.331060	0.302625	-0.054672	-0.025225	0.318839	-0.140134	0.469226	0.087696	0.114240	0.267362	-0.179199	-0.312167	0.115633	-0.086506	0.269609	0.329063	0.136933	0.477030	-0.446687	0.277417	0.317146	0.392165	-0.108198	-0.139262	0.115572	0.045454	0.040760	0.098045	0.124252	0.157363	0.233427	0.078179	-0.352656	-0.016034
-0.000318	0.322069	0.411773	0.776160	0.523111	0.741577	0.386220	0.671502	0.752262	0.348462	0.042145	0.761791	0.648847	0.807367	0.786771	0.185216	1.000000	0.091943	0.236832	-0.035322	0.094971	0.336190	0.122435	0.103019	-0.256019	0.133021	0.116064	0.278893	0.174697	0.167137	-0.166401	-0.082107	0.459952	0.017491	-0.241508	0.151549	0.700372	0.202228	0.590694	-0.001233	0.064215	0.132517	-0.204700	0.086775	-0.621248	-0.338685	-0.150059	0.207212	0.605359	0.326358	0.406675	0.326944	0.307079	0.338565	0.174401	-0.186362	0.550703	0.469671	0.700709	0.665303	0.158881	0.737499	-0.473279	-0.352330	-0.178068	0.090252	0.165288	-0.493412	-0.602092	-0.174337	-0.502839	-0.244694	-0.077800	-0.088704	0.110838	-0.394907	-0.226882	0.226572	0.006157	-0.515287	-0.183747	0.408029	0.176815	0.084533	-0.066957	-0.075776	-0.079405	0.077997	-0.113408	-0.351593	-0.030979
0.000018	0.678642	0.620646	0.248687	0.525837	0.297508	0.615213	0.393186	0.186613	0.632697	0.723680	0.191942	0.466293	0.127538	0.042501	0.666498	0.091943	1.000000	0.678212	0.697148	0.651599	0.626439	0.736103	0.694210	0.616850	0.699210	0.683580	0.658799	0.671029	0.708749	0.641504	0.624106	0.578590	0.661735	0.648499	0.729753	0.389617	0.671009	0.479615	0.701803	0.660761	0.697973	0.565859	0.699744	0.067147	0.476259	-0.108060	0.174273	0.012079	0.111468	-0.343069	-0.014148	-0.190844	-0.322483	-0.065529	0.012805	-0.257398	0.095110	0.090548	-0.208468	-0.247326	0.154420	-0.121687	0.381783	-0.038297	-0.125554	-0.064973	-0.129636	-0.188683	0.010890	-0.072775	0.094727	0.086632	-0.057701	0.138634	-0.287302	0.143820	0.013346	0.126760	-0.016391	-0.231069	-0.198166	-0.216766	-0.143306	-0.027711	-0.090352	-0.062254	-0.058236	-0.091419	-0.178795	-0.160735
0.000122	0.822543	0.757257	0.386359	0.708846	0.436020	0.773135	0.541242	0.316473	0.787861	0.746153	0.327189	0.595896	0.261435	0.161728	0.809979	0.236832	0.678212	1.000000	0.772538	0.757559	0.786934	0.762909	0.679892	0.620254	0.743208	0.796326	0.798063	0.795470	0.818861	0.655540	0.707306	0.745494	0.763613	0.619781	0.780739	0.536087	0.811119	0.629304	0.784843	0.766899	0.818966	0.612853	0.821083	-0.025617	0.473257	-0.002703	0.373017	0.222443	0.324649	-0.147973	0.219228	0.034096	-0.130801	0.136701	0.095813	-0.060427	0.268585	0.280546	-0.039167	-0.084936	0.323140	-0.201907	0.392226	0.027039	0.025246	0.158615	-0.212460	-0.328732	0.077420	-0.123834	0.188051	0.232083	0.056409	0.346438	-0.420193	0.229730	0.211637	0.302547	-0.125116	-0.189003	0.028704	-0.029011	-0.050491	0.065626	0.040639	0.078320	0.124403	0.016291	-0.298397	-0.054980
0.000114	0.781511	0.687457	0.132541	0.594791	0.179500	0.707702	0.306576	0.030106	0.742653	0.841394	0.054964	0.408684	-0.022670	-0.140231	0.871018	-0.035322	0.697148	0.772538	1.000000	0.837379	0.744487	0.809111	0.691153	0.853039	0.779091	0.864763	0.772802	0.839796	0.864059	0.858042	0.881450	0.632420	0.889968	0.838365	0.817194	0.288149	0.862460	0.445344	0.928183	0.877653	0.891909	0.820648	0.915443	0.245119	0.729369	0.116400	0.450906	0.108196	0.353068	-0.235334	0.247857	0.040718	-0.177710	0.210876	0.257490	-0.200001	0.222765	0.119476	-0.251943	-0.064948	0.115477	0.026579	0.623393	0.180345	0.100856	0.226042	-0.010285	-0.129918	0.192626	0.081551	0.372333	0.374846	0.188151	0.461628	-0.334436	0.376747	0.262673	0.412425	0.080939	-0.074200	-0.002277	0.004495	-0.005199	0.148334	0.162388	0.207514	0.230917	0.136893	-0.238039	0.007348
-0.000159	0.796497	0.704778	0.247618	0.645277	0.306235	0.742114	0.420562	0.169813	0.764005	0.772390	0.191581	0.487277	0.111622	0.007769	0.852839	0.094971	0.651599	0.757559	0.837379	1.000000	0.765608	0.793792	0.661802	0.728554	0.749218	0.828256	0.785218	0.813680	0.828451	0.754789	0.787187	0.686067	0.820464	0.738461	0.782896	0.410797	0.836669	0.535002	0.848691	0.823873	0.859177	0.719003	0.863252	0.134410	0.609360	0.059254	0.440905	0.198440	0.374027	-0.149219	0.279748	0.089816	-0.110348	0.210461	0.179180	-0.102416	0.254673	0.208598	-0.132991	-0.056405	0.225414	-0.076024	0.508480	0.099163	0.088604	0.231312	-0.113666	-0.233381	0.129021	-0.021541	0.286343	0.320518	0.136674	0.441118	-0.399789	0.296601	0.267856	0.370907	-0.036315	-0.123838	0.049654	0.003138	0.021615	0.097029	0.121218	0.153509	0.207563	0.080207	-0.304774	-0.024908
-0.000429	0.873724	0.814669	0.477627	0.798426	0.550268	0.842471	0.654887	0.434443	0.856029	0.715771	0.438132	0.676196	0.362890	0.269658	0.842852	0.336190	0.626439	0.786934	0.744487	0.765608	1.000000	0.760439	0.637001	0.549464	0.739248	0.805167	0.831341	0.815383	0.835211	0.605685	0.679262	0.830544	0.753224	0.556625	0.774397	0.645075	0.842225	0.720625	0.768036	0.776174	0.837809	0.546745	0.827333	-0.146852	0.385935	-0.037235	0.409782	0.337152	0.395211	-0.046374	0.311023	0.124292	-0.032532	0.192381	0.044670	0.037906	0.330824	0.380986	0.065635	-0.056300	0.423676	-0.293489	0.308813	-0.034254	0.046407	0.205901	-0.322682	-0.451641	0.017418	-0.236798	0.126755	0.219742	0.026116	0.374949	-0.501279	0.161607	0.273530	0.300563	-0.262380	-0.229591	0.115968	0.000250	0.014540	0.018672	0.029856	0.046027	0.145555	-0.020970	-0.405547	-0.071301
